"Time","1","2","3","4","5"
366,0.0940817608182063,0.111692397120925,0.182482674362269,0.144256292906179,0.124177631578947
369,0.0887027554976766,0.109777852574891,0.184931220470795,0.149205760553804,0.127295766715685
372,0.0934454337624835,0.116779139540023,0.185925099467402,0.146148482735623,0.13262724515612
375,0.0929531409371813,0.109896403604818,0.186934460887949,0.145969167022119,0.128673488488176
378,0.089605573322523,0.112049117421335,0.182027505076089,0.147773279352227,0.126913772922357
381,0.0899887005649718,0.111468197363672,0.182424128809182,0.148191437007874,0.130931390141526
384,0.0888014129198348,0.112966920249594,0.187036256323777,0.145923929687021,0.129646985317088
387,0.0919720347155256,0.114660523012912,0.18114994082103,0.141213707468501,0.130423163983903
390,0.0893684863157273,0.113356324917967,0.180739058629232,0.142491077148348,0.129917167963214
393,0.0918173732582271,0.110547891612376,0.184245049247236,0.149660287976064,0.12781954887218
396,0.0874339401056958,0.113456509477498,0.177513079802304,0.140257393038547,0.126644142374479
399,0.089343811745131,0.115119605884643,0.179567016341372,0.149949558252576,0.126512513856579
402,0.0883155397390273,0.110672736469398,0.176394858697232,0.141229091354696,0.126789397769747
405,0.0887851856255387,0.115911358865834,0.180026962563518,0.142653654988483,0.120927357032457
408,0.0930083863676917,0.11320045772062,0.185274251897702,0.14784493137491,0.127549838632468
411,0.0903952261005158,0.112574870448886,0.183068062178733,0.141014221212028,0.126192074170035
414,0.0926130593225402,0.108717246103785,0.182627144828723,0.141611737189028,0.125007710813645
417,0.0880460700949296,0.108862359310686,0.182163981022844,0.144378405151065,0.129052525760241
420,0.0922365318338473,0.113980168533622,0.177510073875084,0.143743282665438,0.127233183159857
423,0.0899675698294801,0.110681934712015,0.181320410346781,0.140695408598222,0.128017114421691
426,0.0904103017674307,0.11450993772925,0.18474646716542,0.142374339437139,0.128490755782471
429,0.0915058771346196,0.108674735402846,0.183226926176161,0.142730847788312,0.123488165589883
432,0.0906493352678175,0.110313977042539,0.178603696098563,0.144704529205135,0.12410071942446
435,0.0896311390685449,0.110731789758323,0.171966518716686,0.141890633728508,0.124297667033101
438,0.0869132477569122,0.11086978482675,0.173583358950712,0.143637088611477,0.126685889684681
441,0.0896743164207464,0.111311049620588,0.179130966952264,0.144286071517879,0.125233816810279
444,0.0960846348281692,0.1308911908904,0.213180473734386,0.169368261089804,0.145049233652129
447,0.0984714060134464,0.121229165494872,0.192191166085788,0.162044910283553,0.141972960824315
450,0.0966911945459611,0.12169891458235,0.197126128542058,0.152679092438129,0.139513044666029
453,0.0949929352151105,0.123352841230885,0.195682290464096,0.165553651970211,0.13708577662621
456,0.0984345505435136,0.11360509602156,0.202666542569281,0.158556104205687,0.139701887817466
459,0.100165886026542,0.125142639786991,0.205468641195859,0.158605828430702,0.137148461941725
462,0.0967591024213973,0.123660023490371,0.200083658672616,0.162226681428176,0.136633428300095
465,0.0954816846861384,0.126018406759203,0.196458723132387,0.152338222605695,0.139906455907958
468,0.0992630494947545,0.125513163346013,0.200665845760934,0.159229347751694,0.138469891579144
471,0.0962529690251902,0.121786626400462,0.192944630487637,0.154207356493926,0.140563274758207
474,0.0991842062326644,0.122618687632295,0.198228382595924,0.157234638780671,0.137574086609103
477,0.0950341773992858,0.124931506849315,0.201580937628138,0.158189990199723,0.13438741833367
480,0.0976143717201635,0.120160542208591,0.2012461488941,0.158731797996489,0.137864537519453
483,0.0973009752778408,0.123910348116357,0.196722063037249,0.158317936084308,0.140625
486,0.0955328353614077,0.119288275230757,0.1964065285969,0.151250428228845,0.139715614076764
489,0.093869700838815,0.122580277841038,0.197533720472896,0.152860096485183,0.138682306808194
492,0.0965140520710442,0.121812552772305,0.197519969225895,0.152001639568247,0.140981955518254
495,0.0942367852420421,0.126682426507035,0.197449599779822,0.156011629895673,0.138534438991369
498,0.0994569182135041,0.125358125415046,0.200371312659011,0.15463481661558,0.13611408677022
501,0.0956583014365561,0.123793967940439,0.200899856840957,0.15690507695522,0.136751126791472
504,0.0950564221438805,0.124863665425552,0.201564199273434,0.154044720410228,0.13790783720148
507,0.0970148056656133,0.119466515323496,0.199728076138681,0.15048777136576,0.133323417125291
510,0.0966370937767651,0.1177937811785,0.192962386748421,0.153970770715566,0.133438669438669
513,0.0973042362002567,0.123250665966308,0.196278387606847,0.151387461459404,0.136477212153518
516,0.0962279048033387,0.123099934561092,0.200060287059151,0.156278323921076,0.134096743007634
519,0.0978130064342217,0.123715818099411,0.203602101997824,0.155729202683079,0.134849444796425
522,0.0964848367092502,0.118956110913215,0.195430547970144,0.153751200109724,0.132579117366492
525,0.0964415395787945,0.121236762481089,0.192697167358482,0.157025939797475,0.13359386793244
528,0.0984472049689441,0.119185382565664,0.199493129345021,0.153924854471688,0.136189410128557
531,0.0981386099882644,0.123673639533121,0.195722781335773,0.157384567279297,0.133980420048532
534,0.0951027264504458,0.123614402568611,0.192953792341679,0.16406975913087,0.133674239248889
537,0.0959534966104697,0.124640977697245,0.193801097674842,0.152001135395969,0.133430130676413
540,0.0960744468098832,0.124766183928881,0.197720744927268,0.162341817147732,0.133531910572546
543,0.0981435825428184,0.123702057550098,0.198616236162362,0.15664345501864,0.138553099657748
546,0.0984520423991727,0.122385175079582,0.193587883185199,0.155334053601924,0.134546800349909
549,0.0966883116883117,0.123820822410593,0.195401767127724,0.154054900323557,0.134467292883134
552,0.0966311480735495,0.120888033801117,0.194845001741553,0.14760734922667,0.135027679919477
555,0.0967125506072875,0.116129032258065,0.199040932452276,0.153228363098383,0.136105828298298
558,0.0959532884599789,0.121618291087645,0.196594250803565,0.152336316865177,0.134025905278655
561,0.0964580798052905,0.119787774622627,0.200009235102625,0.154852246896311,0.133041467041137
564,0.0946215454746906,0.116012106895024,0.188728644331041,0.141487363669314,0.130887883758305
567,0.0960273401148798,0.120962121640203,0.197887715397443,0.152478632478632,0.128344619025705
570,0.097449537392099,0.122102829419903,0.199699248120301,0.15846044696701,0.133798759616362
573,0.0984868164696714,0.121918947527597,0.194341771857638,0.162720075196125,0.132216542054519
576,0.101648531725223,0.125491405226239,0.199926209472859,0.157137245098389,0.135185617557787
579,0.0961751662971175,0.121612244111184,0.198367440790986,0.150351751688055,0.132923684827378
582,0.0965466327618735,0.123245716057998,0.196044130338441,0.149466447038602,0.131889796668505
585,0.0991155343443064,0.124072941356373,0.198555288016299,0.153978309889402,0.135417717263406
588,0.0974059831845141,0.121877724292158,0.195355728937559,0.158924116987817,0.13323866009523
591,0.0966207268625239,0.119573901464714,0.197511913489736,0.150949492048677,0.130659384048434
594,0.0954325371207231,0.123055704543713,0.195734575512627,0.149045863019584,0.131024879628232
597,0.0979977554041086,0.117992363076806,0.190104046242775,0.15470208183776,0.136994405287088
600,0.0977109115910378,0.120014305343799,0.197357517723966,0.151203485465324,0.134565304487179
603,0.0960689510195501,0.121541749292466,0.199493290794783,0.152911320012868,0.132008146365274
606,0.0945152135172596,0.122200956937799,0.190797659094051,0.160756415375123,0.131473969466934
609,0.0979067865903516,0.125221938228006,0.192413793103448,0.155657980692458,0.13338269693553
612,0.0937174479166667,0.119330277516733,0.198254480789929,0.159870972418542,0.13290802764487
615,0.0995616267424106,0.120090922982885,0.193734088667691,0.152268330960984,0.13406224555923
618,0.0955332963555092,0.121207489491784,0.196873699301669,0.153766511960014,0.134616670008689
621,0.0966307564041784,0.122750372549769,0.196886871120171,0.16081209377054,0.132867482739068
624,0.0945994570017337,0.117934906304529,0.190844925649284,0.151126806713511,0.132612492722282
627,0.0992786206450361,0.124065196548418,0.191462777437016,0.150852375770765,0.129698287936461
630,0.0948389726865063,0.116462610661141,0.191295638714377,0.155820115422308,0.131656659119992
633,0.0950336918491642,0.124328384077647,0.195847247779368,0.16148815901282,0.132348562543421
636,0.0927768025485989,0.119085562511857,0.190974762253109,0.15302115901985,0.12925723584796
639,0.0974677574121359,0.124061019299665,0.199223201618718,0.155938151113061,0.134206729192628
642,0.0938199513381995,0.116549362754423,0.196475060476904,0.150908763721432,0.131938485908521
645,0.0967118930148013,0.120537845942281,0.190342273132588,0.154054648011135,0.129193013414375
648,0.0957321500605083,0.118233645394398,0.193752281854691,0.149641183362624,0.128743489583333
651,0.0958806588357117,0.113833453251032,0.194194285714286,0.155199940593324,0.130756715476309
654,0.0957323541411669,0.118424328309619,0.194379391100703,0.159111899220511,0.129145687164672
657,0.0945094217024041,0.121000248342789,0.19734245192087,0.151785714285714,0.12869981439875
660,0.0947831040937576,0.119394491236057,0.18729675027858,0.148748958974545,0.130708091296549
663,0.0981497165939149,0.11875923757606,0.192685903783709,0.156236243580337,0.134049277712508
666,0.0946941843554423,0.124066199287438,0.187172567074139,0.154012063608116,0.130034616835923
669,0.0925581921269,0.117972473727532,0.196799119528581,0.15290993582651,0.134423535212425
672,0.096135736589073,0.129561554662072,0.192595664293778,0.152799677312896,0.129980136907596
675,0.0933247753530167,0.120856340211179,0.192502096602371,0.147730187227494,0.130751508858459
678,0.0965642894325872,0.121546222341117,0.189864253393665,0.155177503874825,0.130238236652808
681,0.0946129690180971,0.118121361692508,0.189380611848569,0.1481806867267,0.126941113472991
684,0.0952311197916667,0.119129656774095,0.185643953870018,0.150641971664699,0.130057614246432
687,0.0919958169093396,0.118159723540804,0.192592423342321,0.159230514584176,0.129384255650818
690,0.0979267539726384,0.121644599835693,0.190368732229092,0.149833315016302,0.13133925376533
693,0.0961653636348921,0.120476919297848,0.185654199267333,0.151743119266055,0.129672667757774
696,0.0927634459163653,0.117264650932245,0.192899083826453,0.149328312271427,0.124904847513078
699,0.0963524749902559,0.122355247227934,0.190619457105009,0.155653450807636,0.134308358526023
702,0.0975762262846988,0.120313648615535,0.194911599827512,0.152444444444444,0.131314285714286
705,0.0979105452171074,0.119660052386606,0.19111754985626,0.154798418388086,0.124260933300757
708,0.097065867287923,0.121889400921659,0.192840937736325,0.153315320578355,0.129991963656044
711,0.0938517179023508,0.118792228117723,0.193183642577005,0.150308114930581,0.130625740228977
714,0.0954411764705882,0.123628060480467,0.18915127963393,0.156168916632196,0.133659798879754
717,0.0966946467648692,0.121013384321224,0.193048152913067,0.151741386389936,0.133555650939347
720,0.0976201005683586,0.12238755111313,0.189840368275199,0.154439722657124,0.132522687793237
723,0.0967820694369842,0.121278044720215,0.18997974095741,0.15310128238681,0.130102248821774
726,0.095051390031786,0.120446522278409,0.188487894015532,0.16006742835737,0.127684906601451
729,0.0938523274478331,0.118861723751448,0.196906212488393,0.155221878609486,0.127921559685327
732,0.0947002046439678,0.120696877380046,0.19086305839991,0.146008054088004,0.129913554069483
735,0.0948240970097301,0.122305323361197,0.191221924582732,0.158617069146543,0.12851809771141
738,0.0927353270482094,0.12112000604184,0.196542559233093,0.149947241483268,0.127804926697916
741,0.0930707067461401,0.119071950342531,0.19679159175771,0.14598073159717,0.129200604789543
744,0.0954128440366973,0.117537878787879,0.191371480472298,0.153744924048729,0.131010691097261
747,0.0932251613637472,0.128385771600791,0.194392738136275,0.151651875605936,0.125237558382992
750,0.0967335449873989,0.118635111161439,0.19031339031339,0.158187211354335,0.131352415667258
753,0.0974250325945241,0.118080617135438,0.197523994992349,0.159986627539839,0.12760738189616
756,0.095621580620693,0.122388117508085,0.191854792966534,0.153889792367913,0.12719041104814
759,0.0958617332035054,0.117388240223996,0.196061228730404,0.157966255237232,0.128051956507585
762,0.0919431742363835,0.117981682689573,0.191302190242032,0.156399555878862,0.132789048325911
765,0.0951564509215602,0.119230841596267,0.192387322822105,0.151971941345472,0.128732881695743
768,0.0981068256079339,0.120255335365854,0.189484963863113,0.156160995353021,0.131213788402551
771,0.0966596767002956,0.118527109307046,0.192926711335221,0.16014954411933,0.125731416021417
774,0.0922359387485527,0.121196551920991,0.190581056591655,0.148229511859106,0.129626633881196
777,0.0985016372837628,0.120500363413794,0.189845775897366,0.154220963172805,0.131776507564284
780,0.0952334850098428,0.122967518739189,0.193433589714155,0.148678165248174,0.130737316650877
783,0.0946969696969697,0.12101826189301,0.193924704389979,0.154332026939614,0.127373340690013
786,0.0940654282426434,0.11916294920641,0.189346961953436,0.161461717824242,0.130888252148997
789,0.0946468618974876,0.124076070218663,0.196650309857857,0.151070983340259,0.127274802687365
792,0.0967184237995825,0.122175208242415,0.189532207715269,0.152485193792638,0.129485660493727
795,0.0971385418547765,0.1180548905445,0.190055772574345,0.156656089453007,0.132245098843409
798,0.0974784144427002,0.123125224594784,0.187884288145207,0.156550503884914,0.131856162824723
801,0.0938392756266443,0.12291488756049,0.19536008394735,0.158175196473069,0.127018959257765
804,0.0957397041506025,0.124537393986122,0.186737943585077,0.157301259161812,0.125470272356024
807,0.0899427770260356,0.121719015848133,0.196703271510122,0.149472963202557,0.12902285825293
810,0.0976965845909452,0.117916570815122,0.194110535799822,0.154836766201002,0.126512031913525
813,0.0939341987100988,0.123481781376518,0.188572985738941,0.156070910063422,0.132230874207273
816,0.095320936797361,0.123237123758742,0.192089116308556,0.152244137878615,0.131521459778977
819,0.0940003560619548,0.124214772836423,0.187857239299698,0.151330942042666,0.131027068658441
822,0.0965474195985677,0.118477429227238,0.187821961138726,0.15412241155345,0.126496776174394
825,0.097909338943493,0.122365305768898,0.190065437239738,0.160301799187464,0.130290215321045
828,0.0940788082808866,0.119547813337963,0.192768330590602,0.157311078083914,0.129244355631476
831,0.0936485172180736,0.12755579834556,0.195192086496434,0.150846879618052,0.131569169130358
834,0.0938251017705626,0.124025308128398,0.193286373127137,0.151459293394777,0.13094946526247
837,0.0953824970904978,0.122899969173859,0.191359834051092,0.156986908045531,0.129240113766008
840,0.0959960454770143,0.124327170606132,0.190889470542315,0.162559446606139,0.131669154188057
843,0.0954559771887071,0.122946720523178,0.192398995663091,0.152986793611794,0.130528885272579
846,0.0963454607720031,0.120868344645913,0.19175078792308,0.153259756513824,0.126297883266734
849,0.0951300714821947,0.121837162371934,0.188665530948325,0.14971333105517,0.130768983888568
852,0.0939135857168644,0.121349223157044,0.188707482993197,0.157459849484056,0.122710211414456
855,0.0947995313720385,0.121023033664587,0.184876424348141,0.149438416143156,0.129562547716899
858,0.0949312856342484,0.121384716376414,0.18417964342135,0.151034276753043,0.125406066064134
861,0.0960877956233031,0.121844316420082,0.190402652556038,0.146446381666603,0.129396516808424
864,0.0954253912816412,0.122454949684063,0.189864725674655,0.153804536847393,0.126427498425108
867,0.0944366220242968,0.121851965601966,0.185877560258006,0.149296428019174,0.12869517614478
870,0.0932554573041407,0.121850742852784,0.185422198016656,0.150321085230079,0.126464194165937
873,0.0967501860580501,0.117822989294015,0.193448378051839,0.154047507423035,0.122392278413927
876,0.0945714473944265,0.120116796122063,0.188590405568319,0.148923948839703,0.129336097553013
879,0.0911135923286592,0.119937006664234,0.190551253055536,0.145559845559846,0.12291296625222
882,0.0918047395867714,0.122132564841499,0.18543667123914,0.146480154668486,0.127068769305804
885,0.0945176130607364,0.121788772597526,0.19431950501153,0.151515151515152,0.1281947327452
888,0.0945402204848049,0.118968671392637,0.190834301861854,0.155888385773443,0.125441950501544
891,0.094686704442802,0.121551573511425,0.185253747516706,0.148641408342901,0.126745330987393
894,0.0910900615450971,0.12022099872945,0.190232185748599,0.155595639557682,0.130649030668482
897,0.0941549810593474,0.119418079975105,0.185049848874453,0.152025843614992,0.1271714455911
900,0.0914908279460506,0.122895655359932,0.187790524604429,0.155845660654281,0.128075218005554
903,0.0941668974279617,0.121619270400371,0.19242772854637,0.150405561993047,0.12805563586136
906,0.0930103308486988,0.118869268837496,0.184170335100171,0.145743585833556,0.123780849121571
909,0.0931441924760557,0.117915271845781,0.192537583771056,0.150417400628016,0.127644172766026
912,0.092218026596618,0.122548172055405,0.191395092548861,0.157122518389623,0.125428571428571
915,0.0939558912485491,0.118642451066428,0.18382518585267,0.14888271346454,0.128467411965592
918,0.0911879163643559,0.121192671256856,0.187092128358612,0.164225859503485,0.126686404737137
921,0.0925083557512024,0.116901731452815,0.1830132576181,0.147065655001548,0.125314009661836
924,0.0963226416941299,0.121001655471619,0.188601107399442,0.154240538530782,0.128578981942864
927,0.0930059769507645,0.121750146170337,0.191498575498575,0.151909620421407,0.127214144879214
930,0.0959217234007565,0.119433857468447,0.192885794642446,0.152905554908583,0.12486366844165
933,0.0928391507736596,0.121151516316994,0.189911516440743,0.148493236131145,0.128424684889052
936,0.0910158926998009,0.119262531207989,0.185902823524067,0.146698223015442,0.123956978330531
939,0.0928038972078729,0.123413231064238,0.189795314314337,0.155221631908651,0.128416089299461
942,0.0933156957849526,0.120113119578095,0.183581955022759,0.150189065700331,0.123969587835134
945,0.0980711361057669,0.122622912801484,0.185092108510782,0.153261383330707,0.127559459763285
948,0.0964444517367549,0.123359932479092,0.189156107622912,0.145229177124763,0.124953984538805
951,0.0947041317965834,0.122096416481849,0.188898207121648,0.14917476111506,0.127888837067177
954,0.0905871358069223,0.121914115155016,0.185065452475811,0.152063356496758,0.126065340909091
957,0.0925291969009517,0.121946494643653,0.183799851374783,0.146091750344556,0.127524867027687
960,0.0902182067255944,0.123626906804332,0.183882487702985,0.149596260093498,0.128644338118022
963,0.0959993414553836,0.121026277995575,0.189600073046019,0.148199227677516,0.127999230658268
966,0.0935832357152154,0.121189448441247,0.186989458312417,0.150956712672522,0.126761916965659
969,0.0968899127859141,0.122359838484237,0.194358219100487,0.151797040169133,0.125590569969616
972,0.0956233180895148,0.119586122009385,0.189177586985992,0.156050955414013,0.122747515729749
975,0.0934248104257624,0.121608117457145,0.192291054800446,0.148764769065521,0.127726856830987
